Cutibacterium avidum
Arachnia propionica
Cutibacterium acnes
Propionibacterium freudenreichii subsp. shermanii
Propionibacterium freudenreichii subsp. freudenreichii
Tessaracoccus flavescens
Microlunatus phosphovorus
Kribbella flavida
Streptomyces griseochromogenes
Streptomyces noursei
Streptomyces lydicus
Streptomyces xiamenensis
Streptomyces albus
Nocardia cyriacigeorgica
Nocardia brasiliensis
Nocardia seriolae
Nocardia nova
Rhodococcus erythropolis
Rhodococcus fascians
Rhodococcus jostii
Segniliparus rotundus
Prescottella equi
Rhodococcus aetherivorans
Rhodococcus pyridinivorans
Amycolatopsis japonica
Amycolatopsis methanolica
Saccharomonospora viridis
Prauserella marina
Saccharopolyspora erythraea
Pseudonocardia dioxanivorans
Actinosynnema mirum
Lentzea albidocapillata
Saccharothrix espanaensis
Kutzneria albida
Actinoalloteichus hymeniacidonis
Kibdelosporangium phytohabitans
Gordonia terrae
Gordonia bronchialis
Gordonia polyisoprenivorans
Tsukamurella paurometabola
Dietzia timorensis
Catenulispora acidiphila
Stackebrandtia nassauensis
Actinoplanes friuliensis
Actinoplanes missouriensis
Micromonospora maris
Salinispora arenicola
Salinispora tropica
Micromonospora aurantiaca
Acidothermus cellulolyticus
Rubrobacter xylanophilus
Rubrobacter radiotolerans
Conexibacter woesei
Olsenella uli
Lancefieldella parvula
Cryptobacterium curtum
Eggerthella lenta
Adlercreutzia equolifaciens
Denitrobacterium detoxificans
Slackia heliotrinireducens
Coriobacterium glomerans
Acidimicrobium ferrooxidans
Cellulomonas fimi
Cellulomonas flavigena
Cellulosimicrobium cellulans
Isoptericola variabilis
Isoptericola dokdonensis
Xylanimonas cellulosilytica
Sanguibacter keddieii
Tropheryma whipplei
Dermacoccus nishinomiyaensis
Luteipulveratus mongoliensis
Kytococcus sedentarius
Intrasporangium calvum
Agromyces ramosus
Curtobacterium pusillum
Rathayibacter tritici
Rathayibacter toxicus
Leifsonia xyli
Microbacterium chocolatum
Microbacterium testaceum
Microbacterium paludicola
Microbacterium aurum
Microterricola viridarii
Cryobacterium arcticum
Clavibacter michiganensis subsp. nebraskensis
Clavibacter michiganensis subsp. insidiosus
Clavibacter michiganensis subsp. michiganensis
Clavibacter michiganensis subsp. sepedonicus
Clavibacter michiganensis subsp. tessellarius
Actinomyces oris
Actinomyces radicidentis
Bifidobacterium angulatum
Bifidobacterium adolescentis
Bifidobacterium dentium
Bifidobacterium scardovii
Bifidobacterium asteroides
Bifidobacterium actinocoloniiforme
Bifidobacterium coryneforme
Gardnerella vaginalis
Bifidobacterium thermophilum
Bifidobacterium breve
Bifidobacterium pseudolongum subsp. globosum
Bifidobacterium pseudolongum subsp. pseudolongum
Parascardovia denticolens
Scardovia inopinata
Schaalia meyeri
Mobiluncus curtisii
Trueperella pyogenes
Arcanobacterium haemolyticum
Actinotignum schaalii
Jonesia denitrificans
Beutenbergia cavernae
Kineococcus radiotolerans
Nakamurella multipartita
Geodermatophilus obscurus
Modestobacter marinus
Blastococcus saxobsidens
Ilyobacter polytropus
Sebaldella termitidis
Leptotrichia buccalis
Streptobacillus moniliformis
Thermosulfidibacter takaii
Thermocrinis albus
Thermocrinis ruber
Hydrogenobacter thermophilus
Sulfurihydrogenibium azorense
Persephonella marina
Thermovibrio ammonificans
Desulfurobacterium thermolithotrophum
Kosmotoga olearia
Mesotoga prima
Marinitoga piezophila
Defluviitoga tunisiensis
Petrotoga mobilis
Thermotoga neapolitana
Pseudothermotoga lettingae
Pseudothermotoga thermarum
Pseudothermotoga hypogea
Fervidobacterium nodosum
Thermosipho melanesiensis
Thermosipho africanus
Methanobacterium congolense
Methanobacterium paludis
Methanobacterium lacus
Methanosphaera stadtmanae
Methanobacterium formicicum
Methanobrevibacter olleyae
Methanobrevibacter ruminantium
Methanobrevibacter millerae
Methanobrevibacter smithii
Methanothermobacter thermautotrophicus
Methanothermobacter marburgensis
Methanothermobacter wolfeii
Methanothermus fervidus
Methanococcus aeolicus
Methanothermococcus okinawensis
Methanococcus maripaludis
Methanococcus vannielii
Methanococcus voltae
Methanocaldococcus fervens
Methanocaldococcus infernus
Methanocaldococcus vulcanius
Methanocaldococcus jannaschii
Methanotorris igneus
Natronococcus occultus
Halobiforma lacisalsi
Natronobacterium gregoryi
Natrinema pellirubrum
Halostagnicola larsenii
Haloterrigena daqingensis
Haloterrigena turkmenica
Natrialba magadii
Halopiger xanaduensis
Halalkalicoccus jeotgali
Haloquadratum walsbyi
Halogeometricum borinquense
Haloferax mediterranei
Haloferax volcanii
Halorubrum lacusprofundi
Halobacterium salinarum
Halorhabdus utahensis
Halorhabdus tiamatea
Haloarcula hispanica
Halomicrobium mukohataei
Natronomonas moolapensis
Natronomonas pharaonis
Methanococcoides methylutens
Methanococcoides burtonii
Methanohalophilus mahii
Methanohalophilus halophilus
Methanomethylovorans hollandica
Methanosarcina mazei
Methanosarcina horonobensis
Methanosarcina vacuolata
Methanosarcina barkeri
Methanosarcina thermophila
Methanosarcina siciliae
Methanosarcina lacustris
Methanosalsum zhilinae
Methanohalobium evestigatum
Methanothrix harundinacea
Methanothrix soehngenii
Methanocella arvoryzae
Methanocella conradii
Methanolacinia petrolearia
Methanoplanus limicola
Methanospirillum hungatei
Methanoregula boonei
Methanoregula formicica
Methanolinea tarda
Methanosphaerula palustris
Methanocorpusculum labreanum
Methanofollis liminatans
Methanoculleus marisnigri
Methanoculleus bourgensis
Archaeoglobus sulfaticallidus
Ferroglobus placidus
Archaeoglobus profundus
Archaeoglobus fulgidus
Geoglobus ahangari
Geoglobus acetivorans
Archaeoglobus veneficus
Picrophilus torridus
Ferroplasma
Thermoplasma acidophilum
Thermoplasma volcanium
Aciduliprofundum boonei
Palaeococcus pacificus
Thermococcus nautili
Thermococcus kodakarensis
Thermococcus onnurineus
Thermococcus profundus
Thermococcus siculi
Thermococcus thioreducens
Thermococcus barossii
Thermococcus celer
Thermococcus pacificus
Thermococcus gorgonarius
Thermococcus guaymasensis
Thermococcus sibiricus
Thermococcus barophilus
Pyrococcus abyssi
Pyrococcus horikoshii
Pyrococcus furiosus
Pyrococcus yayanosii
Thermococcus litoralis
Vulcanisaeta distributa
Caldivirga maquilingensis
Acidilobus saccharovorans
Caldisphaera lagunensis
Desulfurococcus mucosus
Desulfurococcus amylolyticus
Ignicoccus hospitalis
Ignicoccus islandicus
Sulfolobus acidocaldarius
Sulfurisphaera tokodaii
Saccharolobus solfataricus
Metallosphaera sedula
Metallosphaera cuprina
Hyperthermus butylicus
Cryptocercus sp. BL120
Cryptocercus garciai
Cryptocercus darwini
Cryptocercus punctulatus
Cryptocercus wrighti
Cryptocercus clevelandi
Cryptocercus sp. BL119
Cryptocercus relictus
Cryptocercus kyebangensis
Cryptocercus meridianus
Cryptocercus primarius
Cryptocercus matilei
Cryptocercus shangmengensis
Cryptocercus zagunaoensis
Cryptocercus convexus
Cryptocercus pingwuensis
Cryptocercus habaensis
Cryptocercus arcuatus
Cryptocercus wuxiensis
Cryptocercus shennongjiaensis
Cryptocercus hirtus
Cryptocercus ningshanensis
Cryptocercus neixiangensis
Cryptocercus sp. SLB-2003
